timestamp,gender,age,amount_music,life_enjoyment,resilience,balanced_life,emotional_flex,self_actualization,song1,song2,song3,trauma,id,total_health,energy,dance,liveness,valence,tempo,instrumental,acoustic,popularity,health_categorical
05/11/2016 16:33:32,Female,18 - 30,1 - 2,3,4,3,4,5,Side side Ariana grande,Starboy the weeknd,Idk,No,75,19,0.5846666666666666,0.6356666666666666,0.16733333333333333,0.5453333333333332,156.39266666666666,2.1166666666666666e-06,0.32643333333333335,78.0,1.0
05/11/2016 16:35:06,Male,18 - 30,2+,3,4,3,3,5,Picturing Love July Talk,Don't Wanna Know Maroon 5,24K Magic Bruno Mars,No,76,18,0.6183333333333333,0.782,0.09419999999999999,0.5539999999999999,116.82266666666668,1.6966666666666668e-05,0.1287,66.66666666666667,1.0
05/11/2016 16:43:11,Male,18 - 30,2+,3,5,4,5,4,Cut your teeth Kygo Remix,On & On Cartoon,Firestone Kygo,Yes,77,21,0.6753333333333332,0.5393333333333333,0.08366666666666667,0.4246666666666667,129.06033333333332,0.0740221,0.42766666666666664,73.0,1.0
05/11/2016 16:48:25,Female,18 - 30,1 - 2,3,5,1,2,4,Too late rayven justice ,Simge yanki,2 am SZA ,Yes,78,15,0.6104999999999999,0.543,0.28550000000000003,0.3275,109.216,2.195e-06,0.16637000000000002,42.0,0.0
05/11/2016 16:48:53,Male,18 - 30,1 - 2,4,5,1,5,4,Lindsey Stirling First Light,Kanye West Father Strech my Hands Pt. 1,Weeknd Starboy,No,79,19,0.6094999999999999,0.627,0.126,0.34850000000000003,143.996,0.0022981749999999995,0.09539999999999998,67.0,1.0
05/11/2016 16:54:50,Male,18 - 30,2+,2,4,3,5,4,Coordinate Travis scott,Veins in the trap Travis scott,Gangsta khelani,No,80,18,0.6579999999999999,0.688,0.335,0.28,75.615,1.89e-06,0.105,67.0,1.0
05/11/2016 16:56:55,Female,18 - 30,2+,3,5,5,5,3,Sun & moon Above and beyond,Song from a secret garden Rolf Lovland,All we know The Chainsmokers,No,81,21,0.4703333333333333,0.5263333333333333,0.134,0.19233333333333336,96.90733333333333,0.29827333333333333,0.33853333333333335,59.333333333333336,1.0
05/11/2016 16:57:18,Female,18 - 30,2+,3,5,5,5,3,Safari J Balvin,Starboy Weeknd,Hasta El Amanecer Nicky Jam,No,82,21,0.6236666666666667,0.733,0.10936666666666667,0.5596666666666666,153.361,3.1733333333333336e-06,0.318,78.33333333333333,1.0
05/11/2016 16:59:34,Male,18 - 30,2+,5,4,4,4,6,Rush over me Seven Lions,Take My Breath Away alesso,Pjanoo Pryda,No,83,23,0.8420000000000001,0.5296666666666666,0.16333333333333336,0.5376666666666666,127.324,0.27066666666666667,0.04565433333333333,64.66666666666667,1.0
05/11/2016 17:00:29,Male,18 - 30,2+,3,5,5,5,4,Sun is never going down. By Martin Garrix,Seven million lil uzi vert feat. Future,No heart 21 Savage,Yes,84,22,0.5365,0.8959999999999999,0.14700000000000002,0.5825,149.0325,3.6030000000000006e-05,0.0935,71.0,1.0
05/11/2016 17:01:24,Female,18 - 30,2+,6,3,5,3,5,Don't Wanna Know Maroon 5,The Motto Drake,Closer The Chainsmokers,Yes,85,22,0.5253333333333333,0.7656666666666666,0.10676666666666666,0.48966666666666664,132.28566666666669,2.0399999999999998e-05,0.252369,79.66666666666667,1.0
05/11/2016 17:02:40,Female,18 - 30,0 - 1,4,5,2,4,4,Heathens 21 pilots,Panda,Lean on me,No,86,19,0.4546666666666667,0.6903333333333332,0.19933333333333333,0.4056666666666666,103.468,1.5899999999999997e-05,0.29653333333333337,75.0,1.0
05/11/2016 17:07:30,Male,18 - 30,2+,3,2,4,3,1,Never say never basement jaxx ,Location khalid,Right here Dave b ,No,87,13,0.5493333333333333,0.7133333333333333,0.17426666666666668,0.36533333333333334,111.39433333333334,0.037054,0.23526333333333335,58.666666666666664,0.0
05/11/2016 17:08:08,Male,18 - 30,1 - 2,2,3,4,2,5,Remembering SundayAll Time Low,Say it feat. Tove Lo flume,Grow Up Paramore,Yes,88,16,0.708,0.568,0.0782,0.3435,83.981,2.65e-06,0.04015,61.5,1.0
05/11/2016 17:09:00,Male,18 - 30,0 - 1,4,3,3,3,4,Take Care,Too Good,Shake It Off,No,89,17,0.5333333333333333,0.6916666666666665,0.14533333333333334,0.6186666666666666,151.10666666666668,2.0399999999999998e-05,0.22373566666666667,77.0,1.0
05/11/2016 17:13:33,Female,18 - 30,1 - 2,3,2,3,1,3,Oasis Kygo,Raging Kygo,Stay Kygo,Yes,90,12,0.6983333333333333,0.6013333333333334,0.244,0.33266666666666667,107.63033333333333,4.7866666666666674e-05,0.07740000000000001,66.66666666666667,0.0
